GUID,ARTIST,TRACK,AIRTIME
92a22352-1b07-49bd-145d-f31b4b01be44,Foreigner,Juke Box Hero,2022-07-06T05:37:20+02:00
e0c42b68-e356-4d97-8f3c-4ac2b0e98f57,Emil Bulls,We Built This City,2022-07-06T05:32:30+02:00
affaeee4-1f5a-4c4b-e166-d45dd0e93fe5,Mr. Big,Wild World,2022-07-06T05:25:37+02:00
4b4bf64b-fe05-4849-cfa3-459be590693a,Rise Against,Last Man Standing,2022-07-06T05:21:18+02:00
d173cce7-4c95-4a6e-8329-a315f02676b4,The Outfield,Since You've Been Gone,2022-07-06T05:16:04+02:00
63a03aab-a095-441d-463c-8a18080f387f,Social Distortion,Ball and Chain,2022-07-06T05:10:19+02:00
f7417766-d794-4c25-e86a-4531e94599fb,Alice Cooper,Poison,2022-07-06T05:05:34+02:00
96a8931b-a1fb-43d1-84c3-e9869a313d24,Frank Turner,Recovery,2022-07-06T05:02:07+02:00
10169bdb-3bd9-498c-1034-9b4cc20c6853,Manowar,Warriors of the World United,2022-07-06T04:52:49+02:00
8501495b-238a-4a82-4867-5678082a36ec,Oasis,Don't Look Back In Anger,2022-07-06T04:47:54+02:00
6b776f32-bf90-446a-f318-2c46ca04911f,Cold Years,32,2022-07-06T04:42:35+02:00
9e89c9c0-14b9-43c5-517c-0ed365d641c3,38 Special,Hold On Loosely,2022-07-06T04:38:07+02:00
afa0dbaf-af75-4dde-a584-9c9cbc01cced,Foo Fighters,Times Like These,2022-07-06T04:33:46+02:00
2f1938b3-78a6-4be1-b0bd-f66f3b91d8d5,3 Doors Down,Kryptonite,2022-07-06T04:26:27+02:00
32accaea-1b43-4f9a-c866-ce7d0cf243aa,Jimmy Eat World,All The Way,2022-07-06T04:22:27+02:00
0593944d-e39c-46dc-47f5-a4db52075c7b,Def Leppard,Pour Some Sugar On Me,2022-07-06T04:17:36+02:00
337b1e7b-fa70-4295-ee2d-c1a7fae63433,Johnny Cash,Hurt,2022-07-06T04:13:24+02:00
249cbfd3-16c8-4d63-06e9-dd364db0527b,Green Day,When I Come Around,2022-07-06T04:08:44+02:00
6996fadd-5874-470d-d3c8-97f922b73927,The FAIM,The Hills,2022-07-06T04:05:03+02:00
69869394-cba8-4806-bb11-2724539703ca,The Rolling Stones,Start Me Up,2022-07-06T04:01:30+02:00
c79321bb-394e-40f7-e2ca-86dfb09f331f,Asking Alexandria,Moving On,2022-07-06T03:54:27+02:00
64a8aa73-0d80-475e-cea8-76b590d6c6dc,Die Toten Hosen,Alles aus Liebe,2022-07-06T03:50:01+02:00
c98a7198-2e7a-48f0-0df7-91c5ffa34413,Donots,Whatever Happened to the 80s,2022-07-06T03:45:52+02:00
a44e2d59-9b20-4db0-4b43-a8a05c71fee2,Huey Lewis & The News,I Want a New Drug,2022-07-06T03:41:05+02:00
04de786d-0a71-464e-fa7e-136a208a947e,R.E.M.,The Sidewinder Sleeps Tonite,2022-07-06T03:37:01+02:00
b433bb28-8ad5-4d1c-ffd5-bb337271ffd5,Simple Plan,Wake Me Up (When This Nightmare's Over),2022-07-06T03:33:35+02:00
bbe934c4-b9f3-4e29-79fd-bc47d8a14c8a,Aerosmith,Cryin',2022-07-06T03:25:41+02:00
3430d089-dc38-499a-7bd9-6a587f931ca0,AC/DC,Shoot to Thrill,2022-07-06T03:20:23+02:00
9ff5bc4b-5d1d-4662-2b3f-fcd4c8152808,Volbeat,Black Rose (feat. Danko Jones),2022-07-06T03:16:26+02:00
5ac40101-3a85-42f0-0df4-c18d3050c4bc,Black Sabbath,Neon Knights,2022-07-06T03:12:36+02:00
014b6896-f5a8-4c4b-0c4d-eb82d290e636,Monster Truck,Golden Woman,2022-07-06T03:08:00+02:00
5f0efca4-225b-4158-927d-1dded3a87f6c,Scorpions,Still Loving You,2022-07-06T03:04:16+02:00
bc9b9749-c2c1-406e-eefc-7f283399388f,U2,Beautiful Day,2022-07-06T03:00:27+02:00
a50569ee-3c02-4c2c-b00e-cd3a9d8cb82d,Journey,Only the Young,2022-07-06T02:53:46+02:00
07e53573-7089-4363-7a6b-62feed2b94b1,LINKIN PARK,Crawling,2022-07-06T02:50:19+02:00
fd42a731-2977-4836-af18-4abace06408d,Cream,Dance the Night Away,2022-07-06T02:46:47+02:00
bc25d1e1-200e-4ba6-8fcf-b951869d2f0d,Deaf Havana,Going Clear,2022-07-06T02:42:01+02:00
1765be94-77ee-4cc6-bf8c-b90dcd986d2e,Billy Idol,Flesh for Fantasy,2022-07-06T02:38:13+02:00
f9b7de1b-57a1-4625-9f40-82a900113ed2,Massive Wagons,China Plates,2022-07-06T02:34:26+02:00
4271e578-3a62-42fd-6a1e-ed08c880da36,Sixx:A.M.,The First 21,2022-07-06T02:26:47+02:00
1f8efc92-3d6b-4efa-4d13-5133e19afb41,Prince & The Revolution,Purple Rain (Long Version),2022-07-06T02:19:59+02:00
bda6c60c-f5f6-4496-35a3-f053c49082ab,Disturbed,Land of Confusion,2022-07-06T02:14:28+02:00
3f218ea8-fe45-4563-13cb-44cecc90e29a,Guns N' Roses,Live And Let Die,2022-07-06T02:10:16+02:00
24fe5c87-6ea7-453e-5534-c4a52affb515,Fury In the Slaughterhouse,Good Day To Remember,2022-07-06T02:06:29+02:00
1fc38a48-e712-4ea0-75ee-69fe575aa4f1,Joe Cocker,Unchain My Heart,2022-07-06T02:01:28+02:00
24d30644-152c-407a-cbb3-d60b5dcd9b5f,Arctic Monkeys,I Bet You Look Good on the Dancefloor,2022-07-06T01:55:28+02:00
ab00f294-bfb0-4651-f45e-9d29064b3a6e,Tom Petty & The Heartbreakers,Learning to Fly,2022-07-06T01:51:30+02:00
c2d0a46b-551e-47bf-6572-f50e925bbddf,Sunrise Avenue,Hollywood Hills,2022-07-06T01:47:29+02:00
ab4077c4-c845-409a-4130-babeecdd56be,John Cougar,Jack & Diane,2022-07-06T01:41:30+02:00
58fe171f-894d-45ff-c132-eee460050cb7,Cinderella,Shelter Me,2022-07-06T01:36:53+02:00
3e724d73-7017-489f-52e0-c7fe55c375f5,Mando Diao,Frustration,2022-07-06T01:34:22+02:00
cfaba92e-4d9f-40eb-6589-4b79cd8f8d8c,Metallica,The Unforgiven II,2022-07-06T01:25:03+02:00
93d3e5cc-e57a-4902-e07d-4a4d0d417632,Rick Springfield,Love Somebody,2022-07-06T01:21:31+02:00
15bd43b6-a51e-4108-30b7-8bb0a4b7aa13,Nickelback,Animals,2022-07-06T01:18:29+02:00
b7565fac-abc4-423c-aecd-094de7705b9a,Simple Minds,Waterfront,2022-07-06T01:13:35+02:00
cd5ace19-1feb-4d4e-6cfe-a4c044a05bf3,Red Hot Chili Peppers,Black Summer,2022-07-06T01:08:14+02:00
bf4f1724-dda5-482f-e79a-a03d2cc81017,Bela B,Gitarre runter,2022-07-06T01:01:11+02:00
9b7c6528-97d3-4aad-efdb-20733826661f,The Hooters,Satellite,2022-07-06T00:54:14+02:00
e1f82ede-986a-4f1c-7305-863f16192691,Def Leppard,Kick,2022-07-06T00:50:28+02:00
d04537e1-79f1-4fcb-cc69-5aa5ba166845,Queen,I Want It All,2022-07-06T00:46:27+02:00
9745ca5f-e060-49e6-82f4-892e5f56fe27,Ron Gallo,"Young Lady, You're Scaring Me",2022-07-06T00:42:37+02:00
27a2beee-d69a-4e84-6d6d-1b900c12f916,Bloodhound Gang,The Ballad of Chasey Lain,2022-07-06T00:40:13+02:00
c33d8b53-5852-4f5a-98f2-af5b107e256e,Puddle of Mudd,She Hates Me,2022-07-06T00:35:25+02:00
fbe5b76c-c339-45e0-8991-5f8c6182bc5f,INXS,New Sensation,2022-07-06T00:31:39+02:00
94a10841-1853-4971-fbdc-49474f1649bd,The Dandy Warhols,Bohemian Like You,2022-07-06T00:24:43+02:00
4c3cc6cf-dde5-4487-ba05-79363e2a2da8,Poison,Talk Dirty to Me,2022-07-06T00:20:24+02:00
813687a6-0771-46c2-91e8-885a1bd54f7b,Lenny Kravitz,Where Are We Runnin'?,2022-07-06T00:17:54+02:00
67781d95-9034-4095-1286-0ab50c08ee1c,Van Halen,Ain't Talkin' 'Bout Love,2022-07-06T00:12:10+02:00
f5c2e496-b54a-49b1-fbcd-d2f6f491517a,Deep Blue Something,Breakfast At Tiffany's,2022-07-06T00:07:54+02:00
2723b107-1ae6-418b-2a35-cfc70eb3dd14,Royal Republic,Diggin' It,2022-07-06T00:05:02+02:00
